finetune_row_id,parent_row_id,data_source,split,audio_path,sample_id,base_id,split_group_id,risk_target,risk_label,source_branch_role,aasist_label,sample_weight,weight_reason,window_strategy,window_start_time,window_end_time,use_for_aasist_training,manipulation_type,source_origin,partial_fabrication_binary,suspicious_start_time,suspicious_end_time,notes
aft_train_000813,cmb_train_000812,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_9249781.wav,PA_E_9249781,old_PA_E_9249781,old_PA_E_9249781,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000814,cmb_train_000813,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_2120775.wav,PA_E_2120775,old_PA_E_2120775,old_PA_E_2120775,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000815,cmb_train_000814,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3490916.wav,PA_E_3490916,old_PA_E_3490916,old_PA_E_3490916,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000816,cmb_train_000815,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_6036236.wav,PA_E_6036236,old_PA_E_6036236,old_PA_E_6036236,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000817,cmb_train_000816,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3171779.wav,PA_E_3171779,old_PA_E_3171779,old_PA_E_3171779,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000818,cmb_train_000817,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_6746487.wav,PA_E_6746487,old_PA_E_6746487,old_PA_E_6746487,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000819,cmb_train_000818,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3752898.wav,PA_E_3752898,old_PA_E_3752898,old_PA_E_3752898,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000820,cmb_train_000819,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_6225923.wav,PA_E_6225923,old_PA_E_6225923,old_PA_E_6225923,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000821,cmb_train_000820,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_9407249.wav,PA_E_9407249,old_PA_E_9407249,old_PA_E_9407249,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000822,cmb_train_000821,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_8435518.wav,PA_E_8435518,old_PA_E_8435518,old_PA_E_8435518,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000823,cmb_train_000822,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_4900189.wav,PA_E_4900189,old_PA_E_4900189,old_PA_E_4900189,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000824,cmb_train_000823,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_9383301.wav,PA_E_9383301,old_PA_E_9383301,old_PA_E_9383301,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000825,cmb_train_000824,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_1548128.wav,PA_E_1548128,old_PA_E_1548128,old_PA_E_1548128,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000826,cmb_train_000825,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_9591065.wav,PA_E_9591065,old_PA_E_9591065,old_PA_E_9591065,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000827,cmb_train_000826,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_4601761.wav,PA_E_4601761,old_PA_E_4601761,old_PA_E_4601761,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000828,cmb_train_000827,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_9099306.wav,PA_E_9099306,old_PA_E_9099306,old_PA_E_9099306,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000829,cmb_train_000828,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_6962793.wav,PA_E_6962793,old_PA_E_6962793,old_PA_E_6962793,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000830,cmb_train_000829,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_9763751.wav,PA_E_9763751,old_PA_E_9763751,old_PA_E_9763751,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000831,cmb_train_000830,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_7749179.wav,PA_E_7749179,old_PA_E_7749179,old_PA_E_7749179,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000832,cmb_train_000831,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_5917163.wav,PA_E_5917163,old_PA_E_5917163,old_PA_E_5917163,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000833,cmb_train_000832,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_4349601.wav,PA_E_4349601,old_PA_E_4349601,old_PA_E_4349601,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000834,cmb_train_000833,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_6152074.wav,PA_E_6152074,old_PA_E_6152074,old_PA_E_6152074,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000835,cmb_train_000834,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_8166411.wav,PA_E_8166411,old_PA_E_8166411,old_PA_E_8166411,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000836,cmb_train_000835,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3441710.wav,PA_E_3441710,old_PA_E_3441710,old_PA_E_3441710,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000837,cmb_train_000836,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_8734967.wav,PA_E_8734967,old_PA_E_8734967,old_PA_E_8734967,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000838,cmb_train_000837,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_4455832.wav,PA_E_4455832,old_PA_E_4455832,old_PA_E_4455832,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000839,cmb_train_000838,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_4772668.wav,PA_E_4772668,old_PA_E_4772668,old_PA_E_4772668,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000840,cmb_train_000839,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_9644149.wav,PA_E_9644149,old_PA_E_9644149,old_PA_E_9644149,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000841,cmb_train_000840,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_9935145.wav,PA_E_9935145,old_PA_E_9935145,old_PA_E_9935145,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000842,cmb_train_000841,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_2705108.wav,PA_E_2705108,old_PA_E_2705108,old_PA_E_2705108,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000843,cmb_train_000842,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_4746242.wav,PA_E_4746242,old_PA_E_4746242,old_PA_E_4746242,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000844,cmb_train_000843,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_5765876.wav,PA_E_5765876,old_PA_E_5765876,old_PA_E_5765876,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000845,cmb_train_000844,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_6566990.wav,PA_E_6566990,old_PA_E_6566990,old_PA_E_6566990,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000846,cmb_train_000845,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3296331.wav,PA_E_3296331,old_PA_E_3296331,old_PA_E_3296331,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000847,cmb_train_000846,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_7477286.wav,PA_E_7477286,old_PA_E_7477286,old_PA_E_7477286,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000848,cmb_train_000847,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_9679267.wav,PA_E_9679267,old_PA_E_9679267,old_PA_E_9679267,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000849,cmb_train_000848,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_8771940.wav,PA_E_8771940,old_PA_E_8771940,old_PA_E_8771940,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000850,cmb_train_000849,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_9254880.wav,PA_E_9254880,old_PA_E_9254880,old_PA_E_9254880,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000851,cmb_train_000850,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_4801852.wav,PA_E_4801852,old_PA_E_4801852,old_PA_E_4801852,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000852,cmb_train_000851,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_6770273.wav,PA_E_6770273,old_PA_E_6770273,old_PA_E_6770273,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000853,cmb_train_000852,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_2743549.wav,PA_E_2743549,old_PA_E_2743549,old_PA_E_2743549,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000854,cmb_train_000853,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3612541.wav,PA_E_3612541,old_PA_E_3612541,old_PA_E_3612541,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000855,cmb_train_000854,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_9551707.wav,PA_E_9551707,old_PA_E_9551707,old_PA_E_9551707,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000856,cmb_train_000855,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_4743693.wav,PA_E_4743693,old_PA_E_4743693,old_PA_E_4743693,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000857,cmb_train_000856,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_7934917.wav,PA_E_7934917,old_PA_E_7934917,old_PA_E_7934917,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000858,cmb_train_000857,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_9715374.wav,PA_E_9715374,old_PA_E_9715374,old_PA_E_9715374,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000859,cmb_train_000858,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_2388618.wav,PA_E_2388618,old_PA_E_2388618,old_PA_E_2388618,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000860,cmb_train_000859,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_6958086.wav,PA_E_6958086,old_PA_E_6958086,old_PA_E_6958086,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000861,cmb_train_000860,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_1980438.wav,PA_E_1980438,old_PA_E_1980438,old_PA_E_1980438,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000862,cmb_train_000861,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_7003434.wav,PA_E_7003434,old_PA_E_7003434,old_PA_E_7003434,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000863,cmb_train_000862,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_7113507.wav,PA_E_7113507,old_PA_E_7113507,old_PA_E_7113507,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000864,cmb_train_000863,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_6096613.wav,PA_E_6096613,old_PA_E_6096613,old_PA_E_6096613,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000865,cmb_train_000864,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_7861818.wav,PA_E_7861818,old_PA_E_7861818,old_PA_E_7861818,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000866,cmb_train_000865,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_4563986.wav,PA_E_4563986,old_PA_E_4563986,old_PA_E_4563986,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000867,cmb_train_000866,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_8703630.wav,PA_E_8703630,old_PA_E_8703630,old_PA_E_8703630,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000868,cmb_train_000867,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3723434.wav,PA_E_3723434,old_PA_E_3723434,old_PA_E_3723434,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000869,cmb_train_000868,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_4298437.wav,PA_E_4298437,old_PA_E_4298437,old_PA_E_4298437,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000870,cmb_train_000869,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_4023070.wav,PA_E_4023070,old_PA_E_4023070,old_PA_E_4023070,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000871,cmb_train_000870,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3158910.wav,PA_E_3158910,old_PA_E_3158910,old_PA_E_3158910,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000872,cmb_train_000871,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3370482.wav,PA_E_3370482,old_PA_E_3370482,old_PA_E_3370482,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000873,cmb_train_000872,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_1548115.wav,PA_E_1548115,old_PA_E_1548115,old_PA_E_1548115,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000874,cmb_train_000873,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_5625633.wav,PA_E_5625633,old_PA_E_5625633,old_PA_E_5625633,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000875,cmb_train_000874,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_9363314.wav,PA_E_9363314,old_PA_E_9363314,old_PA_E_9363314,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000876,cmb_train_000875,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_7543393.wav,PA_E_7543393,old_PA_E_7543393,old_PA_E_7543393,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000877,cmb_train_000876,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_1397794.wav,PA_E_1397794,old_PA_E_1397794,old_PA_E_1397794,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000878,cmb_train_000877,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_2710961.wav,PA_E_2710961,old_PA_E_2710961,old_PA_E_2710961,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000879,cmb_train_000878,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3294534.wav,PA_E_3294534,old_PA_E_3294534,old_PA_E_3294534,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000880,cmb_train_000879,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_7611832.wav,PA_E_7611832,old_PA_E_7611832,old_PA_E_7611832,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000881,cmb_train_000880,old,train,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_6436077.wav,PA_E_6436077,old_PA_E_6436077,old_PA_E_6436077,1,old_replay,old_replay,0,1.0,old_old_replay,old_first_window,0.0,4.0,True,ai_replay,unknown,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
